cik,ticker,name,fiscal_year,logical_input,originally_reported,latest_reported,original_filed,latest_filed,n_versions,rel_change,change_type,restated
885590,BHC,Bausch Health (fka Valeant),2011,sga,572472000,572472000,2012-02-29,2014-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2012,sga,756083000,756100000,2013-02-28,2015-02-25,2,2.2484303971918427e-05,none,False
885590,BHC,Bausch Health (fka Valeant),2013,sga,1305164000,1305200000,2014-02-28,2016-04-29,2,2.7582740559807045e-05,none,False
885590,BHC,Bausch Health (fka Valeant),2014,sga,2026300000,2026000000,2015-02-25,2017-03-01,2,0.00014805310171248087,none,False
885590,BHC,Bausch Health (fka Valeant),2015,sga,2699800000,2700000000,2016-04-29,2018-02-28,2,7.407956144899622e-05,none,False
885590,BHC,Bausch Health (fka Valeant),2016,sga,2810000000,2810000000,2017-03-01,2019-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2017,sga,2582000000,2582000000,2018-02-28,2020-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2018,sga,2473000000,2473000000,2019-02-20,2021-02-24,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2019,sga,2554000000,2554000000,2020-02-19,2022-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2020,sga,2367000000,2367000000,2021-02-24,2023-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2021,sga,2624000000,2624000000,2022-02-23,2024-02-22,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2022,sga,2625000000,2625000000,2023-02-23,2025-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2023,sga,2917000000,2917000000,2024-02-22,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2024,sga,3296000000,3296000000,2025-02-20,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2025,sga,3438000000,3438000000,2026-02-19,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2011,depreciation,45600000,45600000,2012-02-29,2014-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2012,depreciation,54800000,54800000,2013-02-28,2015-02-25,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2013,depreciation,113800000,114000000,2014-02-28,2016-04-29,2,0.0017574692442882249,none,False
885590,BHC,Bausch Health (fka Valeant),2014,depreciation,186900000,187000000,2015-02-25,2017-03-01,2,0.0005350454788657035,none,False
885590,BHC,Bausch Health (fka Valeant),2015,depreciation,209000000,210000000,2016-04-29,2018-02-28,2,0.004784688995215311,none,False
885590,BHC,Bausch Health (fka Valeant),2016,depreciation,193000000,193000000,2017-03-01,2019-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2017,depreciation,168000000,168000000,2018-02-28,2020-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2018,depreciation,175000000,175000000,2019-02-20,2021-02-24,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2019,depreciation,178000000,178000000,2020-02-19,2022-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2020,depreciation,180000000,180000000,2021-02-24,2023-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2021,depreciation,177000000,177000000,2022-02-23,2024-02-22,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2022,depreciation,179000000,179000000,2023-02-23,2025-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2023,depreciation,187000000,187000000,2024-02-22,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2024,depreciation,190000000,190000000,2025-02-20,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2025,depreciation,207000000,207000000,2026-02-19,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2010,cfo,263191000,263191000,2011-02-28,2011-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2014,cfo,2294700000,2312000000,2015-02-25,2017-03-01,2,0.007539111866474921,restated,True
885590,BHC,Bausch Health (fka Valeant),2015,cfo,2200400000,2257000000,2016-04-29,2018-02-28,2,0.025722595891656062,restated,True
885590,BHC,Bausch Health (fka Valeant),2016,cfo,2087000000,2087000000,2017-03-01,2019-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2017,cfo,2290000000,2290000000,2018-02-28,2020-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2018,cfo,1501000000,1501000000,2019-02-20,2021-02-24,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2019,cfo,1501000000,1501000000,2020-02-19,2022-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2020,cfo,1111000000,1111000000,2021-02-24,2023-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2021,cfo,1426000000,1426000000,2022-02-23,2024-02-22,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2022,cfo,-728000000,-728000000,2023-02-23,2025-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2023,cfo,1032000000,1032000000,2024-02-22,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2024,cfo,1597000000,1597000000,2025-02-20,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2025,cfo,1400000000,1400000000,2026-02-19,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2011,cfo,676473000,640473000,2012-02-29,2014-02-28,2,0.05321720157345526,restated,True
885590,BHC,Bausch Health (fka Valeant),2012,cfo,656578000,656578000,2013-02-28,2014-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2013,cfo,1041957000,1041957000,2014-02-28,2014-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2010,total_assets,10795117000,10795117000,2011-02-28,2013-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2011,total_assets,13141713000,13108119000,2012-02-29,2014-02-28,2,0.0025562877533545285,none,False
885590,BHC,Bausch Health (fka Valeant),2012,total_assets,17950379000,17950400000,2013-02-28,2015-02-25,2,1.1698917332051876e-06,none,False
885590,BHC,Bausch Health (fka Valeant),2013,total_assets,27970797000,27932900000,2014-02-28,2016-04-29,3,0.0013548773744273357,none,False
885590,BHC,Bausch Health (fka Valeant),2014,total_assets,26353000000,26304700000,2015-02-25,2016-04-29,2,0.0018328084089098016,none,False
885590,BHC,Bausch Health (fka Valeant),2015,total_assets,48964500000,48965000000,2016-04-29,2017-03-01,2,1.0211479745529924e-05,none,False
885590,BHC,Bausch Health (fka Valeant),2016,total_assets,43529000000,43529000000,2017-03-01,2018-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2017,total_assets,37497000000,37497000000,2018-02-28,2019-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2018,total_assets,32492000000,32492000000,2019-02-20,2020-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2019,total_assets,33863000000,33863000000,2020-02-19,2021-02-24,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2020,total_assets,31199000000,31199000000,2021-02-24,2022-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2021,total_assets,29202000000,29202000000,2022-02-23,2023-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2022,total_assets,25686000000,25686000000,2023-02-23,2024-02-22,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2023,total_assets,27350000000,27350000000,2024-02-22,2025-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2024,total_assets,26523000000,26523000000,2025-02-20,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2025,total_assets,26366000000,26366000000,2026-02-19,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2010,current_assets,1020166000,1020166000,2011-02-28,2012-02-29,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2011,current_assets,1357506000,1357506000,2012-02-29,2013-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2012,current_assets,2777451000,2777451000,2013-02-28,2014-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2013,current_assets,3885889000,3885900000,2014-02-28,2015-02-25,2,2.8307550730347678e-06,none,False
885590,BHC,Bausch Health (fka Valeant),2014,current_assets,4193100000,4131700000,2015-02-25,2016-04-29,2,0.014643104147289594,restated,True
885590,BHC,Bausch Health (fka Valeant),2015,current_assets,5507200000,5507000000,2016-04-29,2017-03-01,2,3.631609529343405e-05,none,False
885590,BHC,Bausch Health (fka Valeant),2016,current_assets,5077000000,5077000000,2017-03-01,2018-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2017,current_assets,4746000000,4746000000,2018-02-28,2019-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2018,current_assets,4211000000,4211000000,2019-02-20,2020-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2019,current_assets,6969000000,6969000000,2020-02-19,2021-02-24,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2020,current_assets,5342000000,5342000000,2021-02-24,2022-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2021,current_assets,5607000000,5607000000,2022-02-23,2023-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2022,current_assets,4247000000,4247000000,2023-02-23,2024-02-22,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2023,current_assets,5596000000,5596000000,2024-02-22,2025-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2024,current_assets,5774000000,5774000000,2025-02-20,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2025,current_assets,6157000000,6157000000,2026-02-19,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2010,current_liabilities,692456000,692456000,2011-02-28,2012-02-29,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2011,current_liabilities,924272000,924272000,2012-02-29,2013-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2012,current_liabilities,1822752000,1822752000,2013-02-28,2014-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2013,current_liabilities,2512396000,2512500000,2014-02-28,2015-02-25,2,4.139474828012781e-05,none,False
885590,BHC,Bausch Health (fka Valeant),2014,current_liabilities,2730800000,2708400000,2015-02-25,2016-04-29,2,0.00820272447634393,restated,True
885590,BHC,Bausch Health (fka Valeant),2015,current_liabilities,5312600000,5313000000,2016-04-29,2017-03-01,2,7.529270037269887e-05,none,False
885590,BHC,Bausch Health (fka Valeant),2016,current_liabilities,3609000000,3609000000,2017-03-01,2018-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2017,current_liabilities,4268000000,4268000000,2018-02-28,2019-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2018,current_liabilities,3836000000,3836000000,2019-02-20,2020-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2019,current_liabilities,6248000000,6248000000,2020-02-19,2021-02-24,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2020,current_liabilities,4913000000,4913000000,2021-02-24,2022-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2021,current_liabilities,5198000000,5198000000,2022-02-23,2023-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2022,current_liabilities,3941000000,3941000000,2023-02-23,2024-02-22,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2023,current_liabilities,4302000000,4302000000,2024-02-22,2025-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2024,current_liabilities,6752000000,6752000000,2025-02-20,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2025,current_liabilities,4180000000,4180000000,2026-02-19,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2010,long_term_debt,3478377000,3478377000,2011-02-28,2012-02-29,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2011,long_term_debt,6539761000,6539761000,2012-02-29,2013-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2012,long_term_debt,10535443000,10535443000,2013-02-28,2014-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2013,long_term_debt,17162946000,17162900000,2014-02-28,2015-02-25,2,2.6801925496939743e-06,none,False
885590,BHC,Bausch Health (fka Valeant),2014,long_term_debt,15253700000,15228000000,2015-02-25,2016-04-29,2,0.0016848371214852789,none,False
885590,BHC,Bausch Health (fka Valeant),2015,long_term_debt,30265400000,30265000000,2016-04-29,2017-03-01,2,1.3216412140596192e-05,none,False
885590,BHC,Bausch Health (fka Valeant),2016,long_term_debt,29845000000,29845000000,2017-03-01,2018-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2017,long_term_debt,25235000000,25235000000,2018-02-28,2019-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2018,long_term_debt,24077000000,24077000000,2019-02-20,2020-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2019,long_term_debt,24661000000,24661000000,2020-02-19,2021-02-24,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2020,long_term_debt,23925000000,23925000000,2021-02-24,2022-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2021,long_term_debt,22654000000,22654000000,2022-02-23,2023-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2022,long_term_debt,20334000000,20334000000,2023-02-23,2024-02-22,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2023,long_term_debt,21938000000,21938000000,2024-02-22,2025-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2024,long_term_debt,18942000000,18942000000,2025-02-20,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2025,long_term_debt,20592000000,20592000000,2026-02-19,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2011,receivables,468539000,468539000,2012-02-29,2013-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2012,receivables,769469000,769469000,2013-02-28,2014-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2013,receivables,1676339000,1676400000,2014-02-28,2015-02-25,2,3.638882111553809e-05,none,False
885590,BHC,Bausch Health (fka Valeant),2014,receivables,2075800000,2075800000,2015-02-25,2016-04-29,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2015,receivables,2686900000,2686900000,2016-04-29,2016-04-29,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2010,receivables,274819000,274819000,2011-02-28,2012-02-29,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2016,receivables,2517000000,2517000000,2017-03-01,2018-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2017,receivables,2130000000,2130000000,2018-02-28,2019-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2018,receivables,1865000000,1865000000,2019-02-20,2020-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2019,receivables,1839000000,1839000000,2020-02-19,2021-02-24,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2020,receivables,1577000000,1577000000,2021-02-24,2022-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2021,receivables,1775000000,1775000000,2022-02-23,2023-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2022,receivables,1790000000,1790000000,2023-02-23,2024-02-22,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2023,receivables,1998000000,1998000000,2024-02-22,2025-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2024,receivables,2140000000,2140000000,2025-02-20,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2025,receivables,2351000000,2351000000,2026-02-19,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2010,ppe_net,281752000,281752000,2011-02-28,2012-02-29,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2011,ppe_net,414242000,414242000,2012-02-29,2013-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2012,ppe_net,462724000,462724000,2013-02-28,2014-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2013,ppe_net,1234236000,1234200000,2014-02-28,2015-02-25,2,2.9167841482504157e-05,none,False
885590,BHC,Bausch Health (fka Valeant),2014,ppe_net,1310500000,1312300000,2015-02-25,2016-04-29,2,0.0013735215566577643,none,False
885590,BHC,Bausch Health (fka Valeant),2015,ppe_net,1441800000,1442000000,2016-04-29,2017-03-01,2,0.00013871549452073797,none,False
885590,BHC,Bausch Health (fka Valeant),2016,ppe_net,1312000000,1312000000,2017-03-01,2018-02-28,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2017,ppe_net,1403000000,1403000000,2018-02-28,2019-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2018,ppe_net,1353000000,1353000000,2019-02-20,2020-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2019,ppe_net,1466000000,1466000000,2020-02-19,2021-02-24,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2020,ppe_net,1567000000,1567000000,2021-02-24,2022-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2021,ppe_net,1598000000,1598000000,2022-02-23,2023-02-23,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2022,ppe_net,1600000000,1600000000,2023-02-23,2024-02-22,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2023,ppe_net,1707000000,1707000000,2024-02-22,2025-02-20,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2024,ppe_net,1780000000,1780000000,2025-02-20,2026-02-19,1,0.0,none,False
885590,BHC,Bausch Health (fka Valeant),2025,ppe_net,2074000000,2074000000,2026-02-19,2026-02-19,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2010,net_income,-48044000,-48044000,2011-02-25,2011-02-25,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2016,net_income,-19700000,-19700000,2017-03-15,2019-02-28,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2017,net_income,160300000,160300000,2018-02-28,2020-02-27,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2018,net_income,69100000,69100000,2019-02-28,2021-02-18,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2019,net_income,47500000,47500000,2020-02-27,2022-02-10,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2020,net_income,73700000,73700000,2021-02-18,2023-02-14,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2021,net_income,224100000,224000000,2022-02-10,2024-02-13,2,0.0004462293618920125,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2022,net_income,329900000,330000000,2023-02-14,2025-02-13,2,0.0003031221582297666,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2023,net_income,347000000,347000000,2024-02-13,2026-02-17,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2024,net_income,211000000,211000000,2025-02-13,2026-02-17,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2025,net_income,1000000,1000000,2026-02-17,2026-02-17,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2011,net_income,195730000,183800000,2012-02-27,2014-03-20,2,0.06095131047872069,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2012,net_income,243079000,184000000,2013-03-04,2015-07-16,3,0.24304444234179012,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2013,net_income,346200000,302000000,2014-03-19,2016-02-29,2,0.12767186597342575,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2014,net_income,-82000000,-82000000,2015-07-16,2016-02-29,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2015,net_income,273000000,273000000,2016-02-29,2016-02-29,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2010,income_continuing,-48044000,-48044000,2011-02-25,2011-02-25,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2016,income_continuing,-19700000,-19700000,2017-03-15,2019-02-28,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2017,income_continuing,160300000,160300000,2018-02-28,2020-02-27,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2018,income_continuing,69100000,69100000,2019-02-28,2021-02-18,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2019,income_continuing,47500000,47500000,2020-02-27,2022-02-10,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2020,income_continuing,73700000,73700000,2021-02-18,2023-02-14,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2021,income_continuing,224100000,224000000,2022-02-10,2024-02-13,2,0.0004462293618920125,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2022,income_continuing,329900000,330000000,2023-02-14,2025-02-13,2,0.0003031221582297666,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2023,income_continuing,347000000,347000000,2024-02-13,2026-02-17,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2024,income_continuing,211000000,211000000,2025-02-13,2026-02-17,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2025,income_continuing,1000000,1000000,2026-02-17,2026-02-17,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2011,income_continuing,195730000,183800000,2012-02-27,2014-03-20,2,0.06095131047872069,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2012,income_continuing,243079000,184000000,2013-03-04,2015-07-16,3,0.24304444234179012,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2013,income_continuing,346200000,302000000,2014-03-19,2016-02-29,2,0.12767186597342575,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2014,income_continuing,-82000000,-82000000,2015-07-16,2016-02-29,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2015,income_continuing,273000000,273000000,2016-02-29,2016-02-29,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2025,revenue,862000000,862000000,2026-02-17,2026-02-17,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2018,revenue,1976700000,1976700000,2019-02-28,2021-02-18,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2019,revenue,1999000000,1999000000,2020-02-27,2022-02-10,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2020,revenue,1781300000,1781300000,2021-02-18,2023-02-14,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2021,revenue,2073100000,273000000,2022-02-10,2024-02-13,2,0.8683131542134966,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2022,revenue,2738800000,358000000,2023-02-14,2025-02-13,2,0.8692858186066891,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2023,revenue,600000000,600000000,2024-02-13,2025-02-13,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2024,revenue,592000000,592000000,2025-02-13,2025-02-13,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2010,revenue,7562534000,7562534000,2011-02-25,2013-03-04,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2011,revenue,8298380000,8299300000,2012-02-27,2014-03-20,2,0.00011086501220720189,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2012,revenue,9020807000,9013000000,2013-03-04,2015-07-16,3,0.0008654436349209112,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2013,revenue,10771900000,10775000000,2014-03-19,2016-02-29,2,0.0002877858130877561,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2014,revenue,11046000000,11046000000,2015-07-16,2016-02-29,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2015,revenue,10535000000,10535000000,2016-02-29,2016-02-29,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2016,revenue,1554800000,1554800000,2017-03-15,2018-02-28,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2017,revenue,1754500000,1754500000,2018-02-28,2018-02-28,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2016,cogs,53000000,53000000,2017-03-15,2018-02-28,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2017,cogs,39500000,39500000,2018-02-28,2018-02-28,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2010,sga,664512000,664512000,2011-02-25,2013-03-04,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2011,sga,745278000,767700000,2012-02-27,2014-03-20,2,0.030085417790408412,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2012,sga,945784000,978000000,2013-03-04,2015-07-16,3,0.03406274582780001,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2013,sga,1022200000,1053000000,2014-03-19,2016-02-29,2,0.030131089806300138,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2014,sga,1088000000,251400000,2015-07-16,2017-03-15,2,0.7689338235294118,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2015,sga,1045000000,267600000,2016-02-29,2018-02-28,3,0.7439234449760765,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2016,sga,275000000,275300000,2017-03-15,2019-02-28,3,0.001090909090909091,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2017,sga,320600000,319100000,2018-02-28,2020-02-27,3,0.004678727386150967,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2018,sga,312600000,311300000,2019-02-28,2021-02-18,2,0.004158669225847729,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2019,sga,294800000,294800000,2020-02-27,2022-02-10,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2020,sga,257400000,257400000,2021-02-18,2023-02-14,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2021,sga,310800000,310000000,2022-02-10,2024-02-13,2,0.002574002574002574,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2022,sga,410100000,411000000,2023-02-14,2025-02-13,2,0.0021945866861741038,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2023,sga,448000000,440000000,2024-02-13,2026-02-17,2,0.017857142857142856,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2024,sga,480000000,469000000,2025-02-13,2026-02-17,2,0.022916666666666665,restated,True
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2025,sga,564000000,564000000,2026-02-17,2026-02-17,1,0.0,none,False
1364479,HTZ,Hertz Global Holdings (pre-2016-split entity),2010,cfo,2208679000,2208679000,2011-02-25,2011-02-25,1,0.0,none,False
